Datetime,NVDA,AMZN,AAPL,TSLA,BAC
2024-11-07 14:30:00-05:00,22875030,4798785,3884098,12994813,5857219
2024-11-07 15:30:00-05:00,16759777,4725090,5268867,7662936,6984126
2024-11-08 09:30:00-05:00,66970756,7400609,7142789,51742915,9192968
2024-11-08 10:30:00-05:00,23309931,3933353,3790404,40138473,4344226
2024-11-08 11:30:00-05:00,15218271,2457850,2696407,17232778,3459711
2024-11-08 12:30:00-05:00,9951775,2542494,2566711,17376207,3048649
2024-11-08 13:30:00-05:00,10606342,2426742,4000748,28924244,3405902
2024-11-08 14:30:00-05:00,12668465,3273733,2313467,27340838,3899679
2024-11-08 15:30:00-05:00,12861470,5630990,6567817,12738949,4589407
2024-11-11 09:30:00-05:00,69841367,9683539,11229917,70028742,9789424
2024-11-11 10:30:00-05:00,24566872,3201889,5008612,31536222,4001172
2024-11-11 11:30:00-05:00,16148542,2620968,4557733,30198680,6353158
2024-11-11 12:30:00-05:00,14842047,2342999,3705260,21029605,3116782
2024-11-11 13:30:00-05:00,10777542,2003519,2795549,19152030,2786153
2024-11-11 14:30:00-05:00,14414068,2266653,2570966,14550598,2536080
2024-11-11 15:30:00-05:00,11927016,2938516,3922850,12455699,5665650
2024-11-12 09:30:00-05:00,64287360,7737605,6615053,49876702,6356124
2024-11-12 10:30:00-05:00,28277149,3373974,4679777,15855845,4134351
2024-11-12 11:30:00-05:00,21174825,4281324,4075218,17943986,5122306
2024-11-12 12:30:00-05:00,19093300,3948327,2814384,20777906,3635370
2024-11-12 13:30:00-05:00,13856982,2835829,2559013,17358829,3650399
2024-11-12 14:30:00-05:00,12812037,2863740,2217197,13354846,4203055
2024-11-12 15:30:00-05:00,14689439,3782333,5475872,10202923,4487847
2024-11-13 09:30:00-05:00,52875837,10346140,10063606,47601829,8004229
2024-11-13 10:30:00-05:00,20146063,4696490,3879118,22922032,4123621
2024-11-13 11:30:00-05:00,21527509,4538353,3325662,13159569,4280235
2024-11-13 12:30:00-05:00,14159243,4722726,3682752,9385410,2489879
2024-11-13 13:30:00-05:00,14839533,4122036,3034597,8084491,2144628
2024-11-13 14:30:00-05:00,14872318,5115100,2989568,10129458,2113463
2024-11-13 15:30:00-05:00,15990383,4757961,5085654,8949404,4189042
2024-11-14 09:30:00-05:00,54272218,10697488,8366080,33559892,4979656
2024-11-14 10:30:00-05:00,25106650,4445673,4306234,13944281,3410918
2024-11-14 11:30:00-05:00,18098271,3168272,2369653,12560870,5482104
2024-11-14 12:30:00-05:00,16034380,3470336,4327298,15031308,3032704
2024-11-14 13:30:00-05:00,25311371,2640628,3310597,14898607,3147341
2024-11-14 14:30:00-05:00,19908657,6038387,5226141,11948782,2808024
2024-11-14 15:30:00-05:00,13599159,3683189,4276782,10015968,5019845
2024-11-15 09:30:00-05:00,67749741,24664792,12149935,39399744,7111823
2024-11-15 10:30:00-05:00,26200905,9363045,3739705,17961911,4195453
2024-11-15 11:30:00-05:00,29495799,7446265,3065408,17095462,3411141
2024-11-15 12:30:00-05:00,22083629,10548189,4906231,10935571,3703479
2024-11-15 13:30:00-05:00,24284572,11935177,2438130,7901058,3288028
2024-11-15 14:30:00-05:00,31079307,6563612,3159811,8956828,4171172
2024-11-15 15:30:00-05:00,20081701,5645929,4237936,6760851,4810206
2024-11-18 09:30:00-05:00,74926664,7874190,8356829,45067823,7673832
2024-11-18 10:30:00-05:00,24675009,4067264,4333949,16405429,3124217
2024-11-18 11:30:00-05:00,22706788,3058842,2932115,12282477,3219963
2024-11-18 12:30:00-05:00,16132498,2925893,3233690,11160004,1812675
2024-11-18 13:30:00-05:00,15415554,2571893,2504537,14066728,2450560
2024-11-18 14:30:00-05:00,15272534,3315812,3403227,11239755,2278785
2024-11-18 15:30:00-05:00,18040131,3190642,3614507,8047540,3756182
2024-11-19 09:30:00-05:00,59592508,6740087,6182588,27783154,4843131
2024-11-19 10:30:00-05:00,29728176,3581626,2959806,17909631,4291946
2024-11-19 11:30:00-05:00,17453921,3597986,3852606,10289532,2216716
2024-11-19 12:30:00-05:00,16232534,2022103,3531971,6746734,1634825
2024-11-19 13:30:00-05:00,25125970,2975781,2135676,7750983,1927364
2024-11-19 14:30:00-05:00,26511111,3131304,2882576,9256726,2591203
2024-11-19 15:30:00-05:00,21863148,2983626,3951414,5225947,3487644
2024-11-20 09:30:00-05:00,70469342,8795205,7607256,22032580,4735229
2024-11-20 10:30:00-05:00,39712714,3776895,3003827,10218814,2761201
2024-11-20 11:30:00-05:00,28787398,3588164,2793314,7153706,2916769
2024-11-20 12:30:00-05:00,19184166,1978626,2118040,6241489,2436553
2024-11-20 13:30:00-05:00,22144642,2164148,1602064,5562958,2009237
2024-11-20 14:30:00-05:00,25982186,2279986,2315522,4442967,2328446
2024-11-20 15:30:00-05:00,29516785,3879364,4127268,5215486,5132847
2024-11-21 09:30:00-05:00,161308642,15539230,9619943,22500104,10939692
2024-11-21 10:30:00-05:00,53973735,8322891,4765620,10127900,4653851
2024-11-21 11:30:00-05:00,36124960,10019091,3469645,6708555,3892866
2024-11-21 12:30:00-05:00,25072264,6295627,3200750,5045252,3694347
2024-11-21 13:30:00-05:00,40308019,3613629,2913322,4327782,3999906
2024-11-21 14:30:00-05:00,34275796,3745444,2610348,3782542,3575896
2024-11-21 15:30:00-05:00,24086105,4734515,4482648,3726938,5775269
2024-11-22 09:30:00-05:00,72309140,7523100,6571537,21004015,7684344
2024-11-22 10:30:00-05:00,35885016,3999586,4454609,26299071,5216743
2024-11-22 11:30:00-05:00,29752903,2328094,3272578,10263993,4147412
2024-11-22 12:30:00-05:00,17601923,2172836,3201749,8115961,2929392
2024-11-22 13:30:00-05:00,21078391,2373628,2939345,7002834,2720182
2024-11-22 14:30:00-05:00,20326048,2599056,2765287,5882421,2620294
2024-11-22 15:30:00-05:00,18195187,3567420,4345539,5566854,4363136
2024-11-25 09:30:00-05:00,93964898,9710647,9845726,32041892,5471589
2024-11-25 10:30:00-05:00,36654509,2707156,3799907,10810060,3991486
2024-11-25 11:30:00-05:00,26386230,3134425,3682262,9132389,3487330
2024-11-25 12:30:00-05:00,25854910,2634785,2947971,7742336,2415198
2024-11-25 13:30:00-05:00,21813470,3001326,2057791,4605935,3042992
2024-11-25 14:30:00-05:00,20414076,2352759,2752031,5474543,5703074
2024-11-25 15:30:00-05:00,25894894,3174951,11344808,9453909,6444512
2024-11-26 09:30:00-05:00,69441466,13100287,12979632,21704507,5224573
2024-11-26 10:30:00-05:00,27336608,5868262,4972245,8469165,2047525
2024-11-26 11:30:00-05:00,15867762,3075565,2980746,5524512,2306161
2024-11-26 12:30:00-05:00,12135169,2609517,3515885,4722946,2287009
2024-11-26 13:30:00-05:00,14953767,2980719,2752588,7149271,2054253
2024-11-26 14:30:00-05:00,13655903,3483777,3000602,5208815,3311896
2024-11-26 15:30:00-05:00,13840913,5076125,5458831,4540067,4096346
2024-11-27 09:30:00-05:00,72333292,7251959,7058124,18443164,4412872
2024-11-27 10:30:00-05:00,34349238,3714232,3805611,14584184,2613096
2024-11-27 11:30:00-05:00,20553359,2098391,2845831,6468621,2530921
2024-11-27 12:30:00-05:00,17619519,2437300,2325512,4168409,2029435
2024-11-27 13:30:00-05:00,19717594,1895308,1683157,4343757,1784920
2024-11-27 14:30:00-05:00,19235243,1949828,2045715,3782426,1719316
2024-11-27 15:30:00-05:00,14427684,2772750,2919382,2908255,2144404
2024-11-29 09:30:00-05:00,57723304,6223977,5532507,14317807,4582876
2024-11-29 10:30:00-05:00,23606266,3132988,3997632,6914568,2974527
2024-11-29 11:30:00-05:00,19259852,5487719,3843062,5332859,3343414
2024-12-02 09:30:00-05:00,53770929,10672739,11143242,25381960,6176956
2024-12-02 10:30:00-05:00,21944827,4708543,5965321,10986629,3596022
2024-12-02 11:30:00-05:00,14733385,4032016,2850375,7586284,3399523
2024-12-02 12:30:00-05:00,13513148,2687412,3599025,9059211,2742235
2024-12-02 13:30:00-05:00,14799496,2105969,2372094,5187242,2252326
2024-12-02 14:30:00-05:00,10879220,3260796,2497573,5377244,3203203
2024-12-02 15:30:00-05:00,14377830,3435491,3858894,6477717,5782454
2024-12-03 09:30:00-05:00,44241821,5737815,8548308,18361997,8990792
2024-12-03 10:30:00-05:00,20134225,3567159,3962336,10022860,2725582
2024-12-03 11:30:00-05:00,19621458,4090617,3152692,5737949,2060056
2024-12-03 12:30:00-05:00,14091472,4438030,2157544,5518399,2556892
2024-12-03 13:30:00-05:00,9524141,2297631,3311661,4027301,2316031
2024-12-03 14:30:00-05:00,15387277,2190556,3274479,4405700,2447923
2024-12-03 15:30:00-05:00,15928668,2783351,3704333,4678868,5740553
2024-12-04 09:30:00-05:00,50608437,14770433,8409865,13835859,4325454
2024-12-04 10:30:00-05:00,24494468,8307700,3476264,8681717,2873109
2024-12-04 11:30:00-05:00,32275847,4439187,7183414,4831033,2182500
2024-12-04 12:30:00-05:00,21547289,2854347,2189900,3056693,2075429
2024-12-04 13:30:00-05:00,24719833,2716771,3055452,4001867,2002049
2024-12-04 14:30:00-05:00,24269319,3215122,2751650,4755775,2087930
2024-12-04 15:30:00-05:00,20550348,4285716,3738537,5587388,3018990
2024-12-05 09:30:00-05:00,47984197,7063622,8289397,31697068,4820363
2024-12-05 10:30:00-05:00,23943465,4529934,3597584,13248693,3864076
2024-12-05 11:30:00-05:00,18441563,5167772,4262442,6596355,2095097
2024-12-05 12:30:00-05:00,18051433,5094292,2973235,7188302,1629725
2024-12-05 13:30:00-05:00,15370696,2571076,2513592,7380172,1815694
2024-12-05 14:30:00-05:00,12772741,2874308,3069471,6330246,2644424
2024-12-05 15:30:00-05:00,12218215,5011780,4497338,4461613,4331991
2024-12-06 09:30:00-05:00,44083095,10766132,7897447,23231521,4569688
2024-12-06 10:30:00-05:00,35632112,5598701,3073497,8567674,3008355
2024-12-06 11:30:00-05:00,27987480,3715513,2643208,5983337,1818895
2024-12-06 12:30:00-05:00,14468084,2849582,2315920,5209473,2214508
2024-12-06 13:30:00-05:00,11155484,4503846,2434412,5608867,1942513
2024-12-06 14:30:00-05:00,13885046,4239286,3531491,11405018,2534803
2024-12-06 15:30:00-05:00,14636169,5482251,4585506,13133052,3968648
2024-12-09 09:30:00-05:00,63026259,11506240,6763286,36402843,4797990
2024-12-09 10:30:00-05:00,31012042,6467006,7885176,19942362,3284965
2024-12-09 11:30:00-05:00,14990840,4989866,3738978,8249013,2546855
2024-12-09 12:30:00-05:00,14749724,3085767,3215218,6082359,2217170
2024-12-09 13:30:00-05:00,11428516,2171146,2110393,6458672,2158456
2024-12-09 14:30:00-05:00,12452486,3550971,2636199,6161068,2701451
2024-12-09 15:30:00-05:00,11453233,4794731,5245539,7105069,5560624
2024-12-10 09:30:00-05:00,46374574,6968356,7969297,31986429,5569219
2024-12-10 10:30:00-05:00,29845197,4206532,3845062,13234722,3827008
2024-12-10 11:30:00-05:00,26121686,2369838,2669027,9767002,2561526
2024-12-10 12:30:00-05:00,13846109,2252216,2160359,10869131,4523693
2024-12-10 13:30:00-05:00,14589609,2103263,2326302,7233379,2377481
2024-12-10 14:30:00-05:00,28768670,3347923,4138454,12038060,3349882
2024-12-10 15:30:00-05:00,19039483,3000920,3607802,6449924,2933009
2024-12-11 09:30:00-05:00,48972591,9212915,8367368,27166795,4476842
2024-12-11 10:30:00-05:00,22757958,3933831,6584107,14257537,2526700
2024-12-11 11:30:00-05:00,21971597,3081398,2792683,10219649,2410347
2024-12-11 12:30:00-05:00,14256316,3252823,2034409,10949668,5138302
2024-12-11 13:30:00-05:00,16419617,2137842,2859618,9637165,4325754
2024-12-11 14:30:00-05:00,18622791,2477611,3703277,12189683,3068281
2024-12-11 15:30:00-05:00,13537749,2899662,5247010,10471218,4571309
2024-12-12 09:30:00-05:00,52104111,7638361,7733107,32023065,4512082
2024-12-12 10:30:00-05:00,18884134,3591233,4798038,14358417,2770731
2024-12-12 11:30:00-05:00,13556780,2017699,2067122,9349583,1926668
2024-12-12 12:30:00-05:00,16490344,1495956,2027236,5220578,2138795
2024-12-12 13:30:00-05:00,13279870,2627979,1974147,7396682,1986096
2024-12-12 14:30:00-05:00,11982914,1648830,1927714,8239143,1973552
2024-12-12 15:30:00-05:00,9286520,2718000,2674221,6517800,3987768
2024-12-13 09:30:00-05:00,49347246,5817338,6597729,25402222,5579662
2024-12-13 10:30:00-05:00,55221021,4233263,3698292,14522032,2623716
2024-12-13 11:30:00-05:00,31987618,3077764,2717185,7220360,1859562
2024-12-13 12:30:00-05:00,18658386,1953143,2429085,6826269,1689355
2024-12-13 13:30:00-05:00,14065097,1777651,2136050,11331537,1540097
2024-12-13 14:30:00-05:00,22835599,3482820,2472418,7727495,2869630
2024-12-13 15:30:00-05:00,14372220,2370321,2520361,8592526,4716393
2024-12-16 09:30:00-05:00,73858692,7604953,7886880,32720825,4879195
2024-12-16 10:30:00-05:00,27169378,3254986,3291322,21194265,2946673
2024-12-16 11:30:00-05:00,23176778,2768011,3966563,12979498,2081129
2024-12-16 12:30:00-05:00,19102314,2916284,3741887,10823358,1619814
2024-12-16 13:30:00-05:00,23414928,2684260,2929661,7478682,1504345
2024-12-16 14:30:00-05:00,22170031,2754226,3296914,8910350,1806656
2024-12-16 15:30:00-05:00,16535776,3116639,3755928,8822583,3568455
2024-12-17 09:30:00-05:00,87462311,9309414,8272806,48299703,5935998
2024-12-17 10:30:00-05:00,33645194,3845873,4415074,16589860,3199481
2024-12-17 11:30:00-05:00,30929782,2456018,3694338,19406324,2775084
2024-12-17 12:30:00-05:00,20569000,2282147,2789948,9600255,2328421
2024-12-17 13:30:00-05:00,16935727,2305802,3028678,7902871,3056479
2024-12-17 14:30:00-05:00,15589185,2087831,3197831,10803083,2631268
2024-12-17 15:30:00-05:00,19970966,2385090,6517824,9189649,5260907
2024-12-18 09:30:00-05:00,63894115,5809817,7178746,29685114,4288088
2024-12-18 10:30:00-05:00,33075633,2801086,4534838,12440270,4338144
2024-12-18 11:30:00-05:00,18318841,2021229,3385526,16423557,2139558
2024-12-18 12:30:00-05:00,14292090,1911368,2498618,8038563,2053275
2024-12-18 13:30:00-05:00,24494848,3505161,4517172,13196833,3105834
2024-12-18 14:30:00-05:00,33555951,8364816,8004435,29522396,6336761
2024-12-18 15:30:00-05:00,36863879,7835091,8666490,23441133,9134379
2024-12-19 09:30:00-05:00,56394762,9361545,13163580,36683349,8097740
2024-12-19 10:30:00-05:00,33593760,3767120,6029993,15310512,4380694
2024-12-19 11:30:00-05:00,22742846,2877007,4327867,15430713,3194761
2024-12-19 12:30:00-05:00,18404115,2129044,3212228,16688028,3292072
2024-12-19 13:30:00-05:00,13856362,1816195,2255973,11549345,2620591
2024-12-19 14:30:00-05:00,15554561,2169724,2871418,9385961,3174829
2024-12-19 15:30:00-05:00,15479724,3750729,4256393,8248784,5670099
2024-12-20 09:30:00-05:00,73961621,16402699,21606592,38459637,9708042
2024-12-20 10:30:00-05:00,32066759,3725941,5534153,16389263,3992231
2024-12-20 11:30:00-05:00,25135974,3699354,6609817,9910183,2735566
2024-12-20 12:30:00-05:00,20457543,2867024,3597562,9485817,3395809
2024-12-20 13:30:00-05:00,16952324,2852106,3481696,9529711,2678089
2024-12-20 14:30:00-05:00,18593721,2709739,5096339,7880311,3103285
2024-12-20 15:30:00-05:00,24109566,4461308,8461430,13446521,5964055
2024-12-23 09:30:00-05:00,49997537,5250684,8639208,25287333,3859241
2024-12-23 10:30:00-05:00,19313071,2163124,3133440,11742888,11739733
2024-12-23 11:30:00-05:00,18596455,2036124,2397338,8442878,2621612
2024-12-23 12:30:00-05:00,16154943,2010581,3619882,5213538,2154114
2024-12-23 13:30:00-05:00,17563953,1506077,2441370,3973037,2026765
2024-12-23 14:30:00-05:00,18497265,2093741,2612184,6573133,2016115
2024-12-23 15:30:00-05:00,14565048,2242754,4322344,4660080,3962119
2024-12-24 09:30:00-05:00,44242434,4771458,6593845,24164695,2889505
2024-12-24 10:30:00-05:00,19811591,2583072,3930054,11448959,1388776
2024-12-24 11:30:00-05:00,14936424,2368224,2866762,8169148,1990623
2024-12-26 09:30:00-05:00,38224769,3762890,8036580,28068141,3485801
2024-12-26 10:30:00-05:00,16077919,1643717,2886529,10984691,1331620
2024-12-26 11:30:00-05:00,13461581,1883067,1989211,9440945,1254939
2024-12-26 12:30:00-05:00,11051236,1507155,1857025,7123845,1112706
2024-12-26 13:30:00-05:00,9968537,1039540,1532082,6119837,1243369
2024-12-26 14:30:00-05:00,8107739,1452268,2293812,6128525,1181454
2024-12-26 15:30:00-05:00,8622750,1829578,2691314,5827891,1864688
2024-12-27 09:30:00-05:00,51034871,6588927,7279122,27887011,4142423
2024-12-27 10:30:00-05:00,21330869,2973895,5252455,12778866,1713594
2024-12-27 11:30:00-05:00,18977464,2143337,4795494,9442354,1553049
2024-12-27 12:30:00-05:00,14807348,1804755,3338291,5577900,1070224
2024-12-27 13:30:00-05:00,11959118,2021169,2423344,6448906,906650
2024-12-27 14:30:00-05:00,14163644,1922130,2513045,6680487,1153482
2024-12-27 15:30:00-05:00,16695144,3467343,5269742,6684724,2814782
2024-12-30 09:30:00-05:00,51292533,6961566,7918270,24020380,2617055
2024-12-30 10:30:00-05:00,21647966,2943887,3565575,8439762,1724372
2024-12-30 11:30:00-05:00,15602989,2676893,2716217,7313898,1322878
2024-12-30 12:30:00-05:00,22612504,1926186,2154164,5352922,1644508
2024-12-30 13:30:00-05:00,14240428,1992981,2351450,4325167,1601500
2024-12-30 14:30:00-05:00,14145908,1916912,2668679,4311231,1474396
2024-12-30 15:30:00-05:00,13996718,2577241,3863755,5142685,2151292
